GenbankID,GeneName,GeneCategory,Replicate,14,12,13,15
5725214,mannanase,Carbon cycling,1,4732.0371,16278.6615,15350.6445,1502.86
5738785,pnbA,Organic Remediation,1,1295.88,NA,NA,NA
5748626,CopA,Metal Resistance,1,3808.7698,6651.1204,6573.8322,438.45
5777669,sigma_24,Stress,1,1702.5884,4655.8631,1863.8377,275.84
5822802,amoA,Nitrogen,1,NA,NA,NA,NA
5881858,chnB,Organic Remediation,1,3552.7144,NA,NA,NA
5931577,phdA,Organic Remediation,1,6067.9667,14270.8219,13549.5495,NA
6002404,mmoX,Carbon cycling,1,NA,7216.5104,9342.9567,NA
6010396,endolysin_transglycosylase,Bacteria phage,1,NA,NA,NA,513.16
6048987,catechol_B,Organic Remediation,1,NA,NA,3852.9029,338.78
6048994,xylG,Organic Remediation,1,2319.0634,8453.7591,4513.9201,NA
6117983,amoA,Nitrogen,1,NA,NA,NA,NA
6119631,alkB,Organic Remediation,1,NA,NA,4360.1419,NA
6136053,xylC,Organic Remediation,1,32950.1123,NA,NA,NA
6164963,xylanase,Carbon cycling,1,1314.1307,NA,NA,NA
6166382,integrase_tyrosine,Bacteria phage,1,3330.5383,31320.0452,NA,NA
6179922,dsrB,Sulfur Oxidation,1,NA,3396.7777,2027.5241,NA
6272572,endoglucanase,Carbon cycling,1,NA,NA,NA,NA
6289094,cydA,Stress,1,NA,7801.8104,NA,NA
6324893,alkK,Organic Remediation,1,1778.0057,NA,NA,NA
6448583,vip,virulence,1,843.3241,2964.3639,NA,NA
6453624,trzN,Organic Remediation,1,2469.9155,NA,3791.3917,NA
6456729,B_lactamase_B,Antibiotic resistance,1,2265.4795,4821.6528,2876.3111,558.7
6457793,grpE,Stress,1,NA,3468.2141,2853.3159,NA
6457849,sigma_24,Stress,1,10450.3755,NA,NA,NA
6457937,amyA,Carbon cycling,1,NA,5232.4634,4503.1814,466.88
6458244,GCoADH,Organic Remediation,1,14197.4355,NA,NA,NA
6458429,nplT,Carbon cycling,1,NA,6177.3978,4281.191,281.68
6458545,AceA,Carbon cycling,1,NA,52223.6635,24278.8582,288.71
6458759,mdlB,Organic Remediation,1,3640.8353,7385.1027,2596.3031,NA
6458973,pilin,virulence,1,NA,5370.5777,5652.7666,812.01
6460028,TerZ,Metal Resistance,1,NA,NA,NA,NA
6460232,ChrA,Metal Resistance,1,5027.4412,16417.097,14535.4768,5992.31
6460498,pstB,Stress,1,3770.9184,5011.79,8641.8483,NA
6460527,ArsC,Metal Resistance,1,1402.295,NA,NA,431.17
6460538,CadA,Metal Resistance,1,1475.8172,NA,NA,NA
6460551,TerD,Metal Resistance,1,NA,1612.56,NA,NA
6460677,katE,Stress,1,NA,NA,2185.6551,808.06
6460756,ureC,Nitrogen,1,2123.4976,NA,NA,NA
6460775,AceB,Carbon cycling,1,3595.0052,NA,NA,NA
6460912,linB,Organic Remediation,1,2715.8201,7274.5762,NA,NA
6466835,phenol_oxidase,Carbon cycling,1,NA,2099.2153,1861.2031,NA
6468706,endochitinase,Carbon cycling,1,NA,1529.8549,NA,NA
6469467,mdlA,Organic Remediation,1,1182.9228,NA,NA,NA
6491812,sigma_24,Stress,1,6082.5569,18920.5543,18080.3938,1150.21
6491822,mer,Metal Resistance,1,10203.8478,2553.4657,2453.8649,NA
6505657,pheA,Organic Remediation,1,NA,NA,2576.0856,NA
6578527,katA,Stress,1,8715.6298,NA,3160.3855,NA
6580765,gyrB,other category,1,868.5929,1502.705,3383.6073,462.37
6599004,primase,Bacteria phage,1,2431.099,2567.8289,1932.9663,NA
6599025,major_capsid_protein,Bacteria phage,1,1626.522,NA,NA,NA
6599035,holin_type_2,Bacteria phage,1,966.8476,NA,NA,NA
6624271,xylG,Organic Remediation,1,NA,3635.2008,3060.2149,368.92
6624274,bphF1,Organic Remediation,1,5222.2022,17960.6144,16392.7853,NA
6681676,endochitinase,Carbon cycling,1,NA,NA,5685.7559,NA
6689151,CopA,Metal Resistance,1,2075.9756,NA,NA,NA
6689448,hao,Nitrogen,1,9081.0772,21094.6508,13484.1723,1423.3867
6689526,merT,Metal Resistance,1,NA,4096.4285,NA,NA
6689530,sigma_24,Stress,1,1598.0166,8486.2222,8509.7766,NA
6714769,hrcA,Stress,1,7911.161,13075.8161,9877.7726,1269.24
6729166,gyrB,other category,1,NA,5229.5733,NA,NA
6759560,sigma_38,Stress,1,NA,7291.8296,3644.4862,NA
6759582,NiR,Nitrogen,1,14486.4358,31990.415,22862.495,2876.71
6778709,dsrA,Sulfur Oxidation,1,NA,16736.6488,NA,NA
6855371,pstA,Stress,1,NA,7320.3516,NA,NA
6855474,endoglucanase,Carbon cycling,1,NA,3173.0097,7406.239,NA
6900421,iro,virulence,1,NA,16402.0624,5033.6446,NA
6900458,iro,virulence,1,5328.8466,19090.4749,11635.9415,NA
6910983,mnp,Carbon cycling,1,NA,NA,NA,1345.34
6911973,acetylglucosaminidase,Carbon cycling,1,NA,2551.9477,NA,NA
6939871,gyrB,other category,1,NA,5793.1241,2244.2168,396.32
6939896,gyrB,other category,1,23978.7127,1883.9134,NA,NA
6969402,mnp,Carbon cycling,1,1554.0902,NA,NA,NA
7019623,czcD,Metal Resistance,1,1981.9051,NA,1908.1957,272.1
7107367,exoglucanase,Carbon cycling,1,1334.1988,3450.7564,NA,NA
7110137,Van,Antibiotic resistance,1,4911.1869,14674.4509,7146.5343,847.74
7110573,superoxide_dismutase,Bioleaching,1,NA,NA,35350.0872,NA
7160174,dehH,Organic Remediation,1,2618.3443,4783.0007,3659.9213,NA
7160855,nirS,Nitrogen,1,3471.6635,NA,2082.2485,NA
7160915,nirK,Nitrogen,1,10139.3428,24401.7169,15927.9284,2344.45
7160917,nirK,Nitrogen,1,NA,NA,NA,NA
7188931,pmoA,Carbon cycling,1,1535.9953,NA,NA,NA
7188936,pmoA,Carbon cycling,1,2112.7496,NA,NA,351.85
7190353,amyA,Carbon cycling,1,3845.0896,19884.698,17857.3151,NA
7190407,type_III_secretion,virulence,1,1767.9587,NA,NA,NA
7208642,B_lactamase_C,Antibiotic resistance,1,NA,NA,NA,481.93
7210994,TerZ,Metal Resistance,1,NA,NA,NA,782.67
7248705,endochitinase,Carbon cycling,1,8696.8772,18942.683,7938.535,NA
7321241,narH,Stress,1,NA,2677.7035,NA,NA
7380180,CopA,Metal Resistance,1,833.4069,NA,NA,NA
7380320,ppx,Phosphorus,1,2999.2213,NA,3571.4058,NA
7380455,TehB,Metal Resistance,1,NA,NA,1840.7853,NA
7416787,BchY,other category,1,23027.6236,7762.1073,NA,NA
7544050,acetylglucosaminidase,Carbon cycling,1,NA,2234.2059,NA,NA
7546787,CopA,Metal Resistance,1,2250.6642,6504.0144,5166.8904,280.14
7573249,proO,Organic Remediation,1,3525.6887,NA,NA,NA
7573250,proO,Organic Remediation,1,NA,NA,4973.3361,NA
7573260,PobA,Organic Remediation,1,1986.8897,NA,NA,359.45
7578632,amoA,Nitrogen,1,1486.0978,4300.4325,NA,NA
7578780,merB,Metal Resistance,1,2797.8401,NA,36455.0566,NA
7595786,amoA,Nitrogen,1,1090.4749,NA,NA,611.45
7672267,PobA,Organic Remediation,1,NA,NA,5640.7106,NA
7672528,catechol_B,Organic Remediation,1,3213.0638,4037.1366,3103.3416,1100.58
7769067,arsB,Metal Resistance,1,2617.4356,13026.9754,4226.7959,NA
7804885,exoglucanase,Carbon cycling,1,NA,NA,NA,586.12
7839576,linC,Organic Remediation,1,2491.5238,NA,NA,NA
7839584,grpE,Stress,1,NA,NA,NA,1754.69
8246805,TerD,Metal Resistance,1,3185.2679,8626.3217,4654.8405,280.74
8248776,TerD,Metal Resistance,1,1379.7088,NA,NA,NA
8388764,BchY,other category,1,2650.4583,NA,2246.3073,390.24
8515785,cumA,Organic Remediation,1,651.6005,NA,NA,NA
8517646,sox,Sulfur Oxidation,1,5636.3874,11963.2236,NA,NA
8546876,SMR_antibiotics,Antibiotic resistance,1,2030.842,NA,NA,NA
8546916,dehH,Organic Remediation,1,NA,3762.8347,5833.1767,433.45
8671004,dsrB,Sulfur Oxidation,1,NA,NA,2258.1342,NA
8671012,dsrA,Sulfur Oxidation,1,1488.3824,NA,NA,NA
8777461,cda,Carbon cycling,1,NA,NA,NA,282.71
8843720,bphC,Organic Remediation,1,1363.3272,NA,NA,NA
8886078,endochitinase,Carbon cycling,1,NA,NA,NA,NA
8894835,CopA,Metal Resistance,1,1138.6329,NA,NA,NA
8895171,initiator_protein__theta_replication,Bacteria phage,1,1712.7392,NA,3727.7612,649.37
8978307,bphC,Organic Remediation,1,NA,NA,NA,285.33
8978311,bphD,Organic Remediation,1,NA,2720.6276,NA,NA
9104972,hly,virulence,1,NA,NA,NA,NA
9105753,acetylglucosaminidase,Carbon cycling,1,NA,69820.7124,12633.6098,NA
9106569,ahpF,Stress,1,NA,NA,3258.752,NA
9106794,linC,Organic Remediation,1,12962.7981,NA,8624.2082,1698.64
9107071,linB,Organic Remediation,1,NA,NA,3220.8945,341.27
9181824,major_capsid_protein,Bacteria phage,1,NA,NA,NA,NA
9255865,exaA,Organic Remediation,1,4160.4405,NA,NA,NA
9294824,B_lactamase_C,Antibiotic resistance,1,NA,5482.4763,5496.2965,953.99
9392667,xylA,Carbon cycling,1,1255.4324,NA,NA,NA
9622537,bbsG,Organic Remediation,1,5646.071,4859.4584,4343.8191,NA
9622538,bbs,Organic Remediation,1,2866.9748,8242.5735,4416.0118,NA
9625474,DNA_polymerase_type_I,Bacteria phage,1,1542.3298,NA,NA,NA
9629549,lysin,Bacteria phage,1,NA,NA,3524.1268,NA
9630480,tape_measure_protein,Bacteria phage,1,2940.2374,7142.1546,NA,NA
9633023,helicase_P4alpha_type,Bacteria phage,1,NA,NA,2670.8153,NA
9634019,DNA_polymerase_type_I,Bacteria phage,1,1273.4236,NA,NA,NA
9651047,xylJ,Organic Remediation,1,NA,1594.4017,1300.0988,NA
9651051,bphF1,Organic Remediation,1,NA,1607.276,NA,NA
9658238,endochitinase,Carbon cycling,1,NA,NA,NA,NA
9716120,ureC,Nitrogen,1,7405.3846,8427.5142,10439.7741,627.62
9843807,nirS,Nitrogen,1,1741.4783,NA,2127.2938,NA
9864060,chnB,Organic Remediation,1,NA,6223.8155,4324.5181,NA
9944313,primase,Bacteria phage,1,NA,NA,1477.0153,NA
9950104,CopA,Metal Resistance,1,NA,9372.8281,NA,NA
9955924,toxin,virulence,1,2078.8962,4277.866,9322.2238,571.27
9957145,phenol_oxidase,Carbon cycling,1,NA,NA,1332.6013,NA
9971379,gyrB,other category,1,4731.1458,13179.5114,14572.3607,1151.74
10039321,gyrB,other category,1,NA,NA,NA,NA
10129889,sigma_32,Stress,1,2062.3329,NA,2160.2258,438.19
10172866,ureC,Nitrogen,1,NA,7159.9626,4647.5668,401.24
10173299,SMR_antibiotics,Antibiotic resistance,1,3839.4041,NA,NA,NA
10173484,ChrA,Metal Resistance,1,NA,3498.6629,4373.1715,NA
10173485,ChrA,Metal Resistance,1,NA,14825.5758,NA,NA
10174629,alkH,Organic Remediation,1,3995.8118,NA,5564.9956,330.22
10174981,Al,Metal Resistance,1,NA,NA,NA,328.96
10175286,ahpC,Stress,1,NA,NA,NA,446.19
10175298,AceA,Carbon cycling,1,NA,6638.8591,5350.6511,630.49
10175620,ArsC,Metal Resistance,1,3362.0293,NA,NA,NA
10175887,amyX,Carbon cycling,1,4048.7553,11425.7717,NA,NA
10176574,alkJ,Organic Remediation,1,2516.5504,5959.9648,3337.388,NA
10184710,vdh,Carbon cycling,1,3581.9467,NA,NA,1075.89
10190796,rubisco,Carbon cycling,1,NA,1858.4859,1532.9138,NA
10440998,Catechol,Organic Remediation,1,NA,NA,NA,NA
10441629,xylF,Organic Remediation,1,1739.012,NA,NA,NA
10441635,bphF1,Organic Remediation,1,9596.3035,NA,NA,336.27
10442738,Catechol,Organic Remediation,1,5113.3036,NA,NA,380.78
10443292,thmAB,Organic Remediation,1,NA,2685.0699,NA,NA
10567335,catB,Organic Remediation,1,NA,NA,2131.3602,NA
10580059,pstB,Stress,1,1193.5928,NA,NA,NA
10580386,endochitinase,Carbon cycling,1,5669.0467,NA,NA,NA
10580737,atzA,Organic Remediation,1,3971.5986,NA,NA,NA
10581283,catB,Organic Remediation,1,10601.2621,27277.9165,5974.0112,NA
10581879,pstB,Stress,1,NA,NA,NA,369.11
10639598,Fe_S_cluster_binding_protein,Bioleaching,1,NA,NA,NA,NA
10639669,mdlC,Organic Remediation,1,NA,NA,4279.8737,606.95
10639807,ATP_binding_protein_related_resistance,Bioleaching,1,NA,2580.9952,NA,NA
10639938,ferrochelatase,Bioleaching,1,10659.1816,14571.4367,6884.2522,NA
10644441,pcpB,Organic Remediation,1,4566.5258,5562.4081,NA,NA
10799845,GCoADH,Organic Remediation,1,3277.4995,NA,85282.2428,NA
10863129,nifH,Nitrogen,1,NA,NA,NA,3788.95
10956961,benD,Organic Remediation,1,NA,NA,NA,353.69
10956964,HcaACD,Organic Remediation,1,NA,1612.3557,NA,NA
11037223,Catechol,Organic Remediation,1,5612.2132,21780.0406,14985.4141,NA
11037226,Catechol,Organic Remediation,1,NA,2507.2817,NA,NA
11037227,pcaG,Organic Remediation,1,6423.0642,11778.3413,8611.2072,1005.08
11078707,gyrB,other category,1,NA,NA,6546.1693,NA
11078725,gyrB,other category,1,1136.2185,NA,3034.9861,NA
11078745,gyrB,other category,1,NA,NA,NA,304.11
11078877,gyrB,other category,1,2415.1978,NA,NA,452.47
11095214,alkK,Organic Remediation,1,NA,NA,NA,529.81
11139540,ppk,Phosphorus,1,8693.6061,18945.7871,14459.6473,1003.26
11322415,mhpA,Organic Remediation,1,3258.0805,8599.9016,8565.446,608.22
11493645,nifH,Nitrogen,1,NA,4147.575467,1729.18865,NA
11499260,AprA,Sulfur Oxidation,1,1574.7294,NA,NA,NA
11545301,amoA,Nitrogen,1,1290.1685,4108.4854,NA,NA
11595710,nitA,Organic Remediation,1,6721.5662,8677.819,9380.9287,608.38
11691635,ArsC,Metal Resistance,1,NA,1959.1158,NA,NA
12002188,arsB,Metal Resistance,1,NA,NA,1561.1781,NA
12006232,cda,Carbon cycling,1,35743.2709,NA,NA,NA
12006348,B_lactamase_A,Antibiotic resistance,1,2824.4244,NA,NA,NA
12017984,major_capsid_protein,Bacteria phage,1,2140.8137,8894.9309,NA,NA
12054761,katE,Stress,1,NA,NA,NA,250.15
12054827,ppk,Phosphorus,1,6410.9922,6905.016,10490.0791,NA
12054832,pstA,Stress,1,1434.3052,2575.7987,NA,NA
12381893,katA,Stress,1,NA,NA,30214.926,NA
12407459,katE,Stress,1,NA,3880.5719,2079.2131,NA
12484399,phenol_oxidase,Carbon cycling,1,1759.5733,4991.5297,NA,NA
12484564,czcC,Metal Resistance,1,NA,NA,4756.8152,NA
12513981,TerZ,Metal Resistance,1,NA,NA,NA,267.29
12539415,catB,Organic Remediation,1,1594.2263,NA,NA,NA
12584219,endoglucanase,Carbon cycling,1,2900.0235,10010.0925,13248.7513,462.57
12659186,nifH,Nitrogen,1,1579.8178,6327.861,4006.2802,NA
12659200,nifH,Nitrogen,1,NA,3005.877,NA,NA
12666724,glucoamylase,Carbon cycling,1,NA,3012.8251,NA,NA
12667197,cmuA,Organic Remediation,1,NA,NA,NA,269.48
12667584,dsrA,Sulfur Oxidation,1,NA,6298.8427,3005.6337,NA
12667600,dsrA,Sulfur Oxidation,1,5126.1717,12653.7952,4094.7957,NA
12667608,dsrA,Sulfur Oxidation,1,NA,2414.2712,2866.231,NA
12667618,dsrA,Sulfur Oxidation,1,1118.7726,NA,NA,NA
12667630,dsrA,Sulfur Oxidation,1,NA,NA,NA,1079.46
12667652,dsrA,Sulfur Oxidation,1,NA,NA,NA,318.7
12667660,dsrA,Sulfur Oxidation,1,NA,NA,1870.6532,NA
12698725,glnA,Stress,1,3468.0289,5880.8893,NA,NA
12719409,single_strand_annealing_protein,Bacteria phage,1,NA,NA,NA,253.14
12720224,nrfA,Nitrogen,1,NA,NA,NA,NA
12720932,TehB,Metal Resistance,1,877.3333,4646.7255,3573.3244,248.92
12722228,ppx,Phosphorus,1,2599.3407,2070.7516,NA,NA
12722969,SMR_antibiotics,Antibiotic resistance,1,NA,8175.9832,6658.6536,845.83
12724451,bglH,Stress,1,3325.1643,NA,NA,NA
12744250,nosZ,Nitrogen,1,NA,NA,NA,2506.14
12744271,nosZ,Nitrogen,1,5164.4904,20184.1647,22581.1124,NA
12751535,pcc,Carbon cycling,1,1189.9063,NA,NA,NA
13092512,bclA,Organic Remediation,1,NA,NA,2045.0497,487.85
13092857,pcc,Carbon cycling,1,4743.8668,NA,NA,370.86
13092864,ZntA,Metal Resistance,1,NA,NA,4460.7707,416.3
13092959,alkK,Organic Remediation,1,4660.6871,NA,NA,NA
13093629,ZntA,Metal Resistance,1,NA,NA,NA,306.96
13093906,catB,Organic Remediation,1,3769.5684,NA,NA,NA
13173333,nifH,Nitrogen,1,2895.013,7742.606,3934.0589,515.63
13173341,nifH,Nitrogen,1,NA,NA,NA,NA
13183747,bphF1,Organic Remediation,1,NA,NA,2535.6222,NA
13236822,dsrA,Sulfur Oxidation,1,NA,NA,NA,505.2
13242054,phtA,Organic Remediation,1,20897.0126,11472.1893,19768.804,NA
13242055,phtA,Organic Remediation,1,NA,5216.7281,NA,NA
13249523,dsrB,Sulfur Oxidation,1,162332.4133,18330.1746,32044.6289,3858.19
13249525,dsrB,Sulfur Oxidation,1,NA,4297.9803,1510.291,NA
13249533,dsrB,Sulfur Oxidation,1,2727.641,NA,NA,NA
13249561,dsrB,Sulfur Oxidation,1,3447.4157,24674.0045,9719.298,NA
13249567,dsrB,Sulfur Oxidation,1,NA,NA,1925.8644,NA
13249571,dsrB,Sulfur Oxidation,1,NA,NA,NA,1472.89
13259303,mcrA,Carbon cycling,1,3406.1633,6726.9358,6302.415,344.78
13274146,B_lactamase_B,Antibiotic resistance,1,3009.8913,10761.4742,32281.5485,690.41
13274586,amyA,Carbon cycling,1,1848.0491,NA,NA,NA
13358814,gyrB,other category,1,6803.6037,2216.1059,4327.4103,NA
13358820,gyrB,other category,1,NA,NA,6154.9369,NA
13375554,major_capsid_protein,Bacteria phage,1,1464.2125,NA,NA,NA
13375555,RNA_dependent__RNA_polymerase,Bacteria phage,1,1081.7779,NA,2665.6034,NA
13421471,pnbA,Organic Remediation,1,1870.4536,NA,NA,NA
13421694,PhaB,Organic Remediation,1,NA,NA,NA,NA
13422062,xylanase,Carbon cycling,1,NA,NA,NA,250.44
13422497,linB,Organic Remediation,1,NA,NA,15914.6411,NA
13423803,amyA,Carbon cycling,1,1239.4403,NA,NA,NA
13423933,BADH,Organic Remediation,1,1860.848,NA,NA,NA
13423943,4HBH,Organic Remediation,1,3861.1336,3169.1853,9920.6415,NA
13423947,pcaG,Organic Remediation,1,3421.8958,NA,NA,NA
13423948,pcaG,Organic Remediation,1,10790.8049,7632.5466,3579.739,NA
13424093,hmgA,Organic Remediation,1,NA,2949.3585,NA,NA
13425442,TerC,Metal Resistance,1,7475.6876,16578.7997,12593.5473,477.86
13472245,CopA,Metal Resistance,1,2964.1996,NA,NA,NA
13472330,MFS_antibiotic,Antibiotic resistance,1,6000.5714,NA,4417.2432,NA
13472628,czcD,Metal Resistance,1,1447.7271,5129.9067,4387.9766,367.25
13473356,hly,virulence,1,NA,11304.7647,3757.7151,NA
13474034,MFS_antibiotic,Antibiotic resistance,1,15544.1216,NA,6835.9137,NA
13474207,pimF,Organic Remediation,1,NA,NA,2161.2281,NA
13474529,pimF,Organic Remediation,1,3595.7581,NA,NA,NA
13475310,type_III_secretion,virulence,1,4467.1203,NA,7467.1489,606.31
13475453,AceA,Carbon cycling,1,2459.228,NA,7707.3236,1428.98
13475776,oxyR,Stress,1,1198.6293,4240.9946,NA,NA
13476103,proV,Stress,1,6092.0846,10739.0244,10788.1854,1000.47
13506822,pcpA,Organic Remediation,1,NA,1875.6808,NA,NA
13507863,hrcA,Stress,1,2331.0056,NA,NA,295.29
13517009,gyrB,other category,1,NA,NA,NA,257.21
13517025,gyrB,other category,1,NA,NA,1774.0335,NA
13536999,phytase,Phosphorus,1,NA,2311.1599,NA,NA
13537293,nplT,Carbon cycling,1,NA,NA,NA,480.86
13539569,AceB,Carbon cycling,1,NA,NA,NA,9511.71
13541301,ahpF,Stress,1,NA,6891.3827,NA,NA
13591679,dsrB,Sulfur Oxidation,1,1769.7586,2946.3223,NA,NA
13620786,bphF1,Organic Remediation,1,NA,4424.8259,NA,NA
13625820,gdh,Nitrogen,1,NA,NA,NA,16641.4133
13625834,gdh,Nitrogen,1,NA,15907.4081,3087.3051,NA
13661652,vanA,Carbon cycling,1,944.9103,NA,NA,NA
13676306,cellobiase,Carbon cycling,1,2421.9217,7054.1363,4471.6239,NA
13751231,PceA,Organic Remediation,1,NA,NA,NA,NA
13813175,terminal_oxidase,Bioleaching,1,NA,4409.6453,2417.3247,NA
13813363,RNA_polymerase_sigma_32_Factor_III,Bioleaching,1,NA,NA,NA,1388.97
13814388,ppx,Phosphorus,1,NA,NA,NA,NA
13814513,pimF,Organic Remediation,1,NA,NA,3150.3914,NA
13815111,heat_shock_protein,Bioleaching,1,NA,NA,NA,NA
13815766,pcc,Carbon cycling,1,2135.4917,13741.1646,12938.7321,414.8
13815768,biotin_carboxylase,Bioleaching,1,NA,2240.4241,3705.7111,NA
13816554,Fe_S_cluster_binding_protein,Bioleaching,1,2013.9672,3808.6588,NA,577.11
13872512,nicdehydr,Organic Remediation,1,4566.5777,3332.2309,NA,NA
13872675,alkB,Organic Remediation,1,2581.6351,11225.2417,13102.9054,816.27
13898421,dsrA,Sulfur Oxidation,1,NA,2066.9565,NA,NA
13898439,dsrA,Sulfur Oxidation,1,3593.4475,NA,NA,NA
13898441,dsrA,Sulfur Oxidation,1,2100.5738,NA,2578.6056,240.35
13924101,aclB,Carbon cycling,1,NA,NA,NA,220.3
13936655,nifH,Nitrogen,1,NA,NA,NA,NA
13937459,atzA,Organic Remediation,1,1397.2845,4193.1757,NA,NA
13958044,nirS,Nitrogen,1,1666.3465,2793.1442,2311.9136,457.33
13992710,dsrA,Sulfur Oxidation,1,7258.9893,NA,4099.4062,NA
14021778,gyrB,other category,1,871.6478,NA,NA,NA
14022193,nhh,Organic Remediation,1,4591.4485,12165.4468,7648.0173,NA
14022839,nmoA,Organic Remediation,1,NA,2803.0991,NA,NA
14023294,GCoADH,Organic Remediation,1,10942.6521,NA,NA,NA
14023474,linC,Organic Remediation,1,NA,5501.5689,NA,NA
14023848,ara,Carbon cycling,1,4244.9702,8987.7078,6610.9165,938.93
14024046,pcpB,Organic Remediation,1,918.1184,NA,NA,NA
14024055,sigma_32,Stress,1,1886.29,NA,NA,NA
14024105,hly,virulence,1,78192.2371,17134.7018,19863.9346,1772.32
14024312,glucoamylase,Carbon cycling,1,29494.017,9078.9374,NA,NA
14024489,linB,Organic Remediation,1,3842.2598,NA,3763.0701,NA
14024630,hrcA,Stress,1,1841.6107,5657.2285,2929.8614,2860.45
14024880,ureC,Nitrogen,1,2731.8467,NA,36230.6799,NA
14025036,nmoA,Organic Remediation,1,8054.3371,8695.1308,8815.128,NA
14025262,ChrA,Metal Resistance,1,36577.3787,NA,8344.8302,729.42
14026061,type_III_secretion,virulence,1,NA,6965.6801,NA,NA
14026114,fnr,Stress,1,NA,5463.267,3798.0639,NA
14026595,rubisco,Carbon cycling,1,13849.7889,17746.13,NA,NA
14026713,mdlA,Organic Remediation,1,6076.482,NA,NA,NA
14026765,pcaG,Organic Remediation,1,3532.3348,NA,NA,NA
14026768,PobA,Organic Remediation,1,NA,5884.5289,NA,NA
14026803,glnA,Stress,1,NA,NA,NA,692.04
14026881,catB,Organic Remediation,1,NA,2116.8189,NA,NA
14027653,ppx,Phosphorus,1,3475.973,5074.0596,9093.4179,NA
14027866,linC,Organic Remediation,1,5177.8345,18424.7031,7626.139,639.3
14027930,nmoA,Organic Remediation,1,NA,8169.473,5284.0998,852.97
14027978,nmoA,Organic Remediation,1,1944.5729,NA,NA,NA
14161298,amoA,Nitrogen,1,NA,NA,4218.7633,258.16
14165200,Catechol,Organic Remediation,1,NA,NA,NA,3807.25
14192843,bphA,Organic Remediation,1,NA,9224.04355,NA,643.33
14276188,dsrA,Sulfur Oxidation,1,10465.1041,NA,NA,NA
14276189,dsrB,Sulfur Oxidation,1,9093.4347,NA,NA,NA
14289338,ohbAB,Organic Remediation,1,54882.5275,33203.4915,11653.0375,NA
14317894,contractile_tail_sheath_protein,Bacteria phage,1,804.6159,NA,45147.9447,NA
14318319,B_lactamase_C,Antibiotic resistance,1,NA,8469.6112,8205.1125,456.4
14325430,linB,Organic Remediation,1,1917.9886,6915.5257,4266.3859,933.36
14389143,dsrA,Sulfur Oxidation,1,NA,NA,2260.9119,344.8
14389169,dsrA,Sulfur Oxidation,1,2199.3822,6815.7424,NA,NA
14389189,dsrA,Sulfur Oxidation,1,4955.1306,NA,NA,559.72
14389201,dsrA,Sulfur Oxidation,1,NA,NA,1590.731,NA
14389261,dsrB,Sulfur Oxidation,1,39247.931,41732.4821,22883.6002,7015.04
14389271,dsrB,Sulfur Oxidation,1,NA,NA,2472.5073,NA
14423343,cumA,Organic Remediation,1,NA,1368.8821,NA,NA
14495292,hdnO,Organic Remediation,1,NA,NA,NA,NA
14495294,nicdehydr,Organic Remediation,1,NA,NA,3443.8013,NA
14495300,nicdehydr,Organic Remediation,1,NA,NA,NA,388.07
14495302,dhph,Organic Remediation,1,4386.1473,13765.5704,5769.1741,NA
14520398,apu,Carbon cycling,1,NA,5687.8816,1926.3512,NA
14520785,gdh,Nitrogen,1,1312.4952,NA,NA,NA
14520861,atzA,Organic Remediation,1,NA,2277.2663,2156.0735,NA
14521251,pstC,Stress,1,2313.5337,NA,3283.2363,441.4
14523368,trzN,Organic Remediation,1,1886.8092,NA,NA,NA
14523471,PhaB,Organic Remediation,1,2162.8462,NA,NA,NA
14524222,B_lactamase_A,Antibiotic resistance,1,9917.8072,NA,NA,NA
14530750,sigma_32,Stress,1,3085.5164,NA,NA,NA
14585932,Catechol,Organic Remediation,1,7208.0534,12514.1337,13156.4557,1097.88
14594858,mannanase,Carbon cycling,1,NA,NA,NA,202.6267
14625485,PceA,Organic Remediation,1,NA,NA,NA,320.51
14715450,xylG,Organic Remediation,1,143473.7714,73417.329,71014.7753,11067.2
14717376,PhaB,Organic Remediation,1,1455.9569,NA,2722.1606,NA
14719377,ChnA,Organic Remediation,1,NA,NA,NA,273.24
14861216,proO,Organic Remediation,1,7218.5677,NA,5441.8585,1521.61
14970545,MFS_antibiotic,Antibiotic resistance,1,3324.8009,6639.8517,NA,NA
14970557,sigma_38,Stress,1,NA,NA,NA,634.37
14994650,amoA,Nitrogen,1,NA,NA,NA,396.67
15022439,exaA,Organic Remediation,1,6850.8271,7460.0424,NA,NA
15022487,phenol_oxidase,Carbon cycling,1,NA,NA,NA,NA
15022489,phenol_oxidase,Carbon cycling,1,NA,2270.9897,NA,NA
15023802,clpC,Stress,1,908.4348,NA,NA,NA
15023816,endoglucanase,Carbon cycling,1,1184.2987,3851.904,2195.6492,626.46
15025710,pulA,Carbon cycling,1,NA,NA,NA,NA
15026727,Al,Metal Resistance,1,NA,NA,30637.9258,NA
15026923,Fe_S_cluster_binding_protein,Bioleaching,1,3844.2069,5893.4037,4530.8729,509.11
15028601,cyc4,Bioleaching,1,NA,8731.5934,7889.4519,NA
15073052,merP,Metal Resistance,1,19080.766,3874.7041,NA,NA
15073307,grpE,Stress,1,11873.3876,5403.2452,5463.565,NA
